E3,.draw,Magnitude
-0.015,45,-0.1576682370888956
0.047,45,-0.12277976119386293
0.055,45,-0.11802625353990101
0.195,45,-0.02821502349592142
0.222,45,-0.010026749330116144
0.264,45,0.01838787319806101
0.297,45,0.04065081919839994
0.34,45,0.06936817435509311
0.487,45,0.1633328480704404
0.665,45,0.26700076500022063
0.764,45,0.3217032494594516
1.023,45,0.4741025353114703
1.132,45,0.5504985841479253
1.133,45,0.5512440556244196
1.342,45,0.7183311874603118
1.465,45,0.8169539071841286
1.472,45,0.8223374871313855
2.086,45,1.1364109141734926
2.367,45,1.1687090906885094
-1.917,46,0.8813279716228418
-1.724,46,0.612736238581869
-1.426,46,0.2480873732581943
-1.119,46,-0.0278017758640543
-1.015,46,-0.10290853669931549
-0.935,46,-0.15632965773739982
-0.927,46,-0.16148560332128287
-0.807,46,-0.23423593334043014
-0.803,46,-0.23648980496334904
-0.803,46,-0.23648980496334904
-0.793,46,-0.24206910902604156
-0.702,46,-0.28851826493287747
-0.576,46,-0.3354680237290339
-0.455,46,-0.35489131508636934
-0.432,46,-0.3552827974563041
-0.265,46,-0.32553908163455053
-0.262,46,-0.3244972611663676
-0.182,46,-0.29055497395510377
-0.178,46,-0.28856001446794155
-0.021,46,-0.19119329206007346
-0.015,46,-0.18683040423067854
0.047,46,-0.13951949352893075
0.055,46,-0.13314127404806725
0.195,46,-0.013579011011733616
0.222,46,0.010820472098122105
0.264,46,0.04932780984336471
0.297,46,0.07991349880474163
0.34,46,0.11997928400073674
0.487,46,0.2552725293583503
0.665,46,0.4058459868491766
0.764,46,0.4804575429288806
1.023,46,0.6613665330484044
1.132,46,0.7449141992325585
1.133,46,0.7457301309444835
1.342,46,0.9392103949763366
1.465,46,1.0736187036798057
1.472,46,1.081646007015761
2.086,46,1.7795230491251166
2.367,46,1.9897475573840158
-1.917,47,-0.18901150636483255
-1.724,47,-0.27564734974088717
-1.426,47,-0.39511920187161087
-1.119,47,-0.47042123298884797
-1.015,47,-0.47824518209767214
-0.935,47,-0.47649850958713913
-0.927,47,-0.4759218267795582
-0.807,47,-0.4580524716456319
-0.803,47,-0.4571535571798687
-0.803,47,-0.4571535571798687
-0.793,47,-0.4548195791294263
-0.702,47,-0.4281948662952236
-0.576,47,-0.3778133761519716
-0.455,47,-0.3198737707724199
-0.432,47,-0.30833683138664564
-0.265,47,-0.22536131790761493
-0.262,47,-0.223938310327224
-0.182,47,-0.1875484057330752
-0.178,47,-0.18581064645788628
-0.021,47,-0.12243942492973545
-0.015,47,-0.12014280673498796
0.047,47,-0.09654687418653582
0.055,47,-0.0934973393361495
0.195,47,-0.03777880288335832
0.222,47,-0.026147598128441675
0.264,47,-0.007270074916847891
0.297,47,0.008238013117500068
0.34,47,0.029261693194498666
0.487,47,0.10508950698781942
0.665,47,0.19350926657650264
0.764,47,0.23594892953788948
1.023,47,0.32855700006190725
1.132,47,0.36901725935166074
1.133,47,0.36941662413625254
1.342,47,0.4711266250894466
1.465,47,0.5528988633620479
1.472,47,0.5580955566647507
2.086,47,1.1181631188631453
2.367,47,1.3450249403557482
-1.917,48,-0.6461617815397065
-1.724,48,-0.5634242208483846
-1.426,48,-0.4911699725440053
-1.119,48,-0.5024702455706976
-1.015,48,-0.510446126230194
-0.935,48,-0.5126430450120117
-0.927,48,-0.5125833792449241
-0.807,48,-0.5045811945541819
-0.803,48,-0.5040777142207817
-0.803,48,-0.5040777142207817
-0.793,48,-0.5027507264599129
-0.702,48,-0.4865229728559644
-0.576,48,-0.45403946620600527
-0.455,48,-0.41541589542049684
-0.432,48,-0.4074751172485701
-0.265,48,-0.3445638701130329
-0.262,48,-0.3433425779034712
-0.182,48,-0.3096070642181337
-0.178,48,-0.30786646635373105
-0.021,48,-0.23819764616984626
-0.015,48,-0.23557743276017848
0.047,48,-0.20927004419757556
0.055,48,-0.20600778212129423
0.195,48,-0.15638592499130272
0.222,48,-0.14885568769202417
0.264,48,-0.1386386974158726
0.297,48,-0.13181031786863978
0.34,48,-0.12421479397900198
0.487,48,-0.10135368573043207
0.665,48,-0.049859597576941916
0.764,48,0.0045704524584437856
1.023,48,0.2453043142836714
1.132,48,0.3774916850082678
1.133,48,0.3787528307987783
1.342,48,0.6459426065179097
1.465,48,0.7925761154499077
1.472,48,0.8004652150074524
2.086,48,1.4438112049239196
2.367,48,1.829626006291648
-1.917,49,0.18968422354368164
-1.724,49,0.19012298242154385
-1.426,49,0.13732279362833844
-1.119,49,-0.011490222942061368
-1.015,49,-0.07315411767845151
-0.935,49,-0.11993486077895973
-0.927,49,-0.12448289053389386
-0.807,49,-0.18798458778936303
-0.803,49,-0.18991673151782612
-0.803,49,-0.18991673151782612
-0.793,49,-0.194686302132439
-0.702,49,-0.23402485598809938
-0.576,49,-0.276264829066032
-0.455,49,-0.303478881004811
-0.432,49,-0.3071361080417141
-0.265,49,-0.3167499765284283
-0.262,49,-0.31661266347804107
-0.182,49,-0.30821933049222444
-0.178,49,-0.30754598945513134
-0.021,49,-0.25955182529131815
-0.015,49,-0.25682353623531146
0.047,49,-0.2245632842595511
0.055,49,-0.21986554311501508
0.195,49,-0.11993956272856446
0.222,49,-0.09732364794261256
0.264,49,-0.06043402589471246
0.297,49,-0.030220416632258926
0.34,49,0.010399464230104127
0.487,49,0.15407423202181228
0.665,49,0.3202096355460728
0.764,49,0.40152099358888593
1.023,49,0.5686758824754705
1.132,49,0.6224649829898106
1.133,49,0.6229234740487222
1.342,49,0.7100497101214539
1.465,49,0.7584612234568588
1.472,49,0.7612551476992766
2.086,49,1.0338768045827789
2.367,49,1.172916928671547
-1.917,50,-0.3152967558835701
-1.724,50,-0.48293331050174015
-1.426,50,-0.679321963184933
-1.119,50,-0.7261547180570161
-1.015,50,-0.701171692789202
-0.935,50,-0.6688632830597867
-0.927,50,-0.6650644258960376
-0.807,50,-0.5977389946544642
-0.803,50,-0.5952093469318986
-0.803,50,-0.5952093469318986
-0.793,50,-0.5888186746753645
-0.702,50,-0.5270901542819796
-0.576,50,-0.4360896086599674
-0.455,50,-0.3506113507120367
-0.432,50,-0.33521701110572494
-0.265,50,-0.2360784902574413
-0.262,50,-0.23452735488684995
-0.182,50,-0.19629110212666395
-0.178,50,-0.19452867764082268
-0.021,50,-0.13288079569743058
-0.015,50,-0.13069081343627653
0.047,50,-0.10806404366119281
0.055,50,-0.10511469303046886
0.195,50,-0.05022860078784213
0.222,50,-0.0386209708833381
0.264,50,-0.019767423995114566
0.297,50,-0.004325305038804489
0.34,50,0.016450217955672114
0.487,50,0.08850806644205128
0.665,50,0.16253142854225117
0.764,50,0.19175493624481796
1.023,50,0.24309324326776838
1.132,50,0.2702432782091422
1.133,50,0.27054452643423416
1.342,50,0.36036051909351163
1.465,50,0.43973962551677104
1.472,50,0.44480555441954733
2.086,50,0.9301451983525688
2.367,50,1.0505641803872166
-1.917,51,0.02727494043966272
-1.724,51,-0.013917102016921645
-1.426,51,-0.12564393710487037
-1.119,51,-0.32633170838601905
-1.015,51,-0.40453523767960314
-0.935,51,-0.4637437974881985
-0.927,51,-0.46951029369332753
-0.807,51,-0.5502146986885885
-0.803,51,-0.5526713703777616
-0.803,51,-0.5526713703777616
-0.793,51,-0.5587344745149647
-0.702,51,-0.6085442356331661
-0.576,51,-0.6608255969405078
-0.455,51,-0.6927399931253241
-0.432,51,-0.6968337992215141
-0.265,51,-0.7080805119830123
-0.262,51,-0.7079867214567278
-0.182,51,-0.7015541163757474
-0.178,51,-0.7010285414471981
-0.021,51,-0.6635387618479716
-0.015,51,-0.6614063876484112
0.047,51,-0.6361143181753102
0.055,51,-0.6324110098113607
0.195,51,-0.5512094014691133
0.222,51,-0.532013198040094
0.264,51,-0.49994287541931454
0.297,51,-0.47292625006514555
0.34,51,-0.4354591095488946
0.487,51,-0.2907707286557807
0.665,51,-0.09037775537114667
0.764,51,0.02887267210808009
1.023,51,0.35970341671719824
1.132,51,0.5066955648584505
1.133,51,0.5080636261445244
1.342,51,0.7981627255416454
1.465,51,0.9679294440478721
1.472,51,0.9774536755346912
2.086,51,1.709945613383847
2.367,51,1.9650565272089486
-1.917,52,0.538465445600915
-1.724,52,0.4730487656514974
-1.426,52,0.3091295423905862
-1.119,52,0.04138848238045926
-1.015,52,-0.05477099044744831
-0.935,52,-0.12376695364382614
-0.927,52,-0.1302809625123703
-0.807,52,-0.21676492609112696
-0.803,52,-0.21923709353963533
-0.803,52,-0.21923709353963533
-0.793,52,-0.22528879633378823
-0.702,52,-0.27193760005294554
-0.576,52,-0.31246401880530006
-0.455,52,-0.32798479980901746
-0.432,52,-0.3286444157727164
-0.265,52,-0.3139751701830822
-0.262,52,-0.31341637021447566
-0.182,52,-0.29489475434291235
-0.178,52,-0.2937869417467516
-0.021,52,-0.23703164698092977
-0.015,52,-0.2343610954551361
0.047,52,-0.20475116188513626
0.055,52,-0.2006782785517581
0.195,52,-0.12250135511641694
0.222,52,-0.10643633907113495
0.264,52,-0.08121146693256281
0.297,52,-0.061357112436875416
0.34,52,-0.035665655895725235
0.487,52,0.04819242421459248
0.665,52,0.13697844529851028
0.764,52,0.18039722799846933
1.023,52,0.2900775390048122
1.132,52,0.34340964968399246
1.133,52,0.3439336817147652
1.342,52,0.46486717840614955
1.465,52,0.5410976583634792
1.472,52,0.5454078419429194
2.086,52,0.848449312213121
2.367,52,0.9141506036787855
-1.917,53,0.3699958498871474
-1.724,53,0.23135495588019483
-1.426,53,0.024392575259585825
-1.119,53,-0.15734730502916683
-1.015,53,-0.20557920436214094
-0.935,53,-0.23691682905204592
-0.927,53,-0.2397688126738347
-0.807,53,-0.2767921960798294
-0.803,53,-0.27785428200291273
-0.803,53,-0.27785428200291273
-0.793,53,-0.28046507722415914
-0.702,53,-0.3016245910203027
-0.576,53,-0.3251920211223212
-0.455,53,-0.3442749198374121
-0.432,53,-0.3476581392554287
-0.265,53,-0.3686311438368324
-0.262,53,-0.3689188864461332
-0.182,53,-0.37472138477169914
-0.178,53,-0.3748978204379704
-0.021,53,-0.36865851672491695
-0.015,53,-0.3677782057771981
0.047,53,-0.3552090152037614
0.055,53,-0.3531014210708234
0.195,53,-0.2968223968119436
0.222,53,-0.281585114817728
0.264,53,-0.25501541480474454
0.297,53,-0.23175370709575996
0.34,53,-0.19846495653513602
0.487,53,-0.06350204678395047
0.665,53,0.12775960011665544
0.764,53,0.23916387149454732
1.023,53,0.5286262506719008
1.132,53,0.64766313799081765
1.133,53,0.6487489961131421
1.342,53,0.8783384729063581
1.465,53,1.0220970250308614
1.472,53,1.0305942031703093
2.086,53,1.897057879261577
2.367,53,2.344413721969689
-1.917,54,0.020173665083709547
-1.724,54,-0.04478260637936188
-1.426,54,-0.1640116939213784
-1.119,54,-0.30480008736363484
-1.015,54,-0.34665388958507104
-0.935,54,-0.37336122118057685
-0.927,54,-0.37569795035304177
-0.807,54,-0.402206382911299
-0.803,54,-0.4027943120074512
-0.803,54,-0.4027943120074512
-0.793,54,-0.404175623082042
-0.702,54,-0.41112101382770677
-0.576,54,-0.4057473162025644
-0.455,54,-0.38792402028982476
-0.432,54,-0.3834889089154064
-0.265,54,-0.34387072102363525
-0.262,54,-0.3430554156835049
-0.182,54,-0.3200095389216797
-0.178,54,-0.3187841878575994
-0.021,54,-0.26259033167547385
-0.015,54,-0.2600440258280802
0.047,54,-0.2315652388676709
0.055,54,-0.22758806428829048
0.195,54,-0.1463698491892475
0.222,54,-0.1281963803749126
0.264,54,-0.09840800017877276
0.297,54,-0.0738342585990229
0.34,54,-0.04053757882537022
0.487,54,0.0787789286818143
0.665,54,0.21692115998078432
0.764,54,0.2836309306398209
1.023,54,0.42773474936916367
1.132,54,0.48596606358350825
1.133,54,0.48651983709778773
1.342,54,0.6162578176816185
1.465,54,0.7092456747754166
1.472,54,0.7149351593270756
2.086,54,1.266801817266971
2.367,54,1.4694955717980078
-1.917,55,-0.3924156788838905
-1.724,55,-0.38093638506663813
-1.426,55,-0.36327165701654407
-1.119,55,-0.40485108210894616
-1.015,55,-0.45265230826913094
-0.935,55,-0.5033181734205544
-0.927,55,-0.5089755846325199
-0.807,55,-0.6016419996842196
-0.803,55,-0.6048436550789194
-0.803,55,-0.6048436550789194
-0.793,55,-0.6128393506859287
-0.702,55,-0.6828063170722114
-0.576,55,-0.7579078620572779
-0.455,55,-0.7888341879447591
-0.432,55,-0.789187797456219
-0.265,55,-0.7418264484563274
-0.262,55,-0.7402858393985887
-0.182,55,-0.6924327461483011
-0.178,55,-0.6897468266536556
-0.021,55,-0.5715074752865217
-0.015,55,-0.5667261914680631
0.047,55,-0.517272313420557
0.055,55,-0.510903649158975
0.195,55,-0.39933473365072836
0.222,55,-0.37748027106351495
0.264,55,-0.34304052457816486
0.297,55,-0.31553873046888625
0.34,55,-0.2791056864066173
0.487,55,-0.15182535365251867
0.665,55,-0.004795121379834899
0.764,55,0.06569482516386718
1.023,55,0.19901764736563346
1.132,55,0.23668671363850266
1.133,55,0.23700002947607432
1.342,55,0.3026236744689265
1.465,55,0.35469785779411994
1.472,55,0.35818854983637777
2.086,55,0.7672411914464095
2.367,55,0.9098725906017278
-1.917,56,0.022708274955529628
-1.724,56,-0.15288453659866696
-1.426,56,-0.3441043701043046
-1.119,56,-0.3782175446782252
-1.015,56,-0.3612679778125668
-0.935,56,-0.344186730105704
-0.927,56,-0.34244013508478643
-0.807,56,-0.31884132044552915
-0.803,56,-0.3182036644741918
-0.803,56,-0.3182036644741918
-0.793,56,-0.31666890562922434
-0.702,56,-0.30655808259174616
-0.576,56,-0.3023616658583779
-0.455,56,-0.3033238456839326
-0.432,56,-0.3033421238634487
-0.265,56,-0.29224192403896665
-0.262,56,-0.29175906255180734
-0.182,56,-0.2737038166295921
-0.178,56,-0.27252184392372747
-0.021,56,-0.20406645568374493
-0.015,56,-0.20060319049632108
0.047,56,-0.16136751026012158
0.055,56,-0.15587412999022948
0.195,56,-0.04795212755417036
0.222,56,-0.025437404391469326
0.264,56,0.010025529709078745
0.297,56,0.038015026887046555
0.34,56,0.0743288470965145
0.487,56,0.19396857791903205
0.665,56,0.32429782649355504
0.764,56,0.390411791249231
1.023,56,0.5623033259048498
1.132,56,0.6445088334038662
1.133,56,0.6453054381185955
1.342,56,0.8222076045704547
1.465,56,0.924946853617833
1.472,56,0.9304973506028145
2.086,56,1.2033197842880652
2.367,56,1.1680340733002992
-1.917,57,-0.2625172224168879
-1.724,57,-0.45618019071138577
-1.426,57,-0.6657180903839369
-1.119,57,-0.7087723969033158
-1.015,57,-0.6953758323300868
-0.935,57,-0.6814102841647369
-0.927,57,-0.6799734178917525
-0.807,57,-0.6598957803525681
-0.803,57,-0.6593108009201434
-0.803,57,-0.6593108009201434
-0.793,57,-0.6578814372446941
-0.702,57,-0.6466791898778963
-0.576,57,-0.633173271795089
-0.455,57,-0.6152719127552901
-0.432,57,-0.610631525454326
-0.265,57,-0.5586261050075615
-0.262,57,-0.5573433923167969
-0.182,57,-0.5179018855654827
-0.178,57,-0.5156602571289656
-0.021,57,-0.40783850830145013
-0.015,57,-0.40298158165628134
0.047,57,-0.349863521616279
0.055,57,-0.3426383628305013
0.195,57,-0.20489563860776697
0.222,57,-0.17636378311127326
0.264,57,-0.13111727179680147
0.297,57,-0.09501917797809177
0.34,57,-0.047561860617754824
0.487,57,0.11344684490326751
0.665,57,0.2911790139902778
0.764,57,0.37598494864333637
1.023,57,0.5520194013268704
1.132,57,0.6144509616413405
1.133,57,0.6150139385197896
1.342,57,0.7372401303628637
1.465,57,0.8208303155536746
1.472,57,0.8259693601848466
2.086,57,1.3723522554618153
2.367,57,1.622106940861722
-1.917,58,0.9801775739505344
-1.724,58,0.7550481008142895
-1.426,58,0.41567829698269326
-1.119,58,0.11175128315140492
-1.015,58,0.031644266016749634
-0.935,58,-0.01853834897841597
-0.927,58,-0.02294234338724334
-0.807,58,-0.07467440843228766
-0.803,58,-0.07592577341019355
-0.803,58,-0.07592577341019355
-0.793,58,-0.07891870752908386
-0.702,58,-0.0978800946851629
-0.576,58,-0.10450294179600042
-0.455,58,-0.09948347343792872
-0.432,58,-0.09827250064939687
-0.265,58,-0.09731453492929096
-0.262,58,-0.09751651765026847
-0.182,58,-0.10683363490975879
-0.178,58,-0.10749942092706546
-0.021,58,-0.14485872534261748
-0.015,58,-0.14656286280524264
0.047,58,-0.16428657456371928
0.055,58,-0.1665228936535137
0.195,58,-0.1964397395220643
0.222,58,-0.19882755176824163
0.264,58,-0.19942230493683
0.297,58,-0.19696993339034766
0.34,58,-0.18970467989354495
0.487,58,-0.1312516485387772
0.665,58,-0.00323241153522804
0.764,58,0.08535138290382743
1.023,58,0.3348321081724175
1.132,58,0.43517873755261843
1.133,58,0.4360688354980815
1.342,58,0.6137136096394894
1.465,58,0.7173894329815433
1.472,58,0.7234174946062331
2.086,58,1.306080278745349
2.367,58,1.5888899970389625
-1.917,59,0.16196375170040156
-1.724,59,-0.032554768063711936
-1.426,59,-0.2877752355263704
-1.119,59,-0.4660864168266845
-1.015,59,-0.5115866133255738
-0.935,59,-0.5428256351567016
-0.927,59,-0.5457676316492052
-0.807,59,-0.5846579570839328
-0.803,59,-0.5857454599454396
-0.803,59,-0.5857454599454396
-0.793,59,-0.5883935790283558
-0.702,59,-0.6070522934327964
-0.576,59,-0.6117655534548787
-0.455,59,-0.5867753873856907
-0.432,59,-0.5784278148898602
-0.265,59,-0.4864154050451171
-0.262,59,-0.4843302184123873
-0.182,59,-0.424563589397884
-0.178,59,-0.42139892804501605
-0.021,59,-0.29100888639796013
-0.015,59,-0.2859759964991178
0.047,59,-0.2346674115115549
0.055,59,-0.2281599701277757
0.195,59,-0.11833452992645224
0.222,59,-0.09782521420872617
0.264,59,-0.06613027790416635
0.297,59,-0.041254514218007535
0.34,59,-0.008632190497017522
0.487,59,0.10809725594611999
0.665,59,0.2682382387774888
0.764,59,0.367340913630326
1.023,59,0.6400151928292361
1.132,59,0.747370311054028
1.133,59,0.7483083434539157
1.342,59,0.9228190872682294
1.465,59,1.0057694409715219
1.472,59,1.0100868715864384
2.086,59,1.2947608413355465
2.367,59,1.4172625322566277
-1.917,60,0.4228952804345358
-1.724,60,0.24580463100981975
-1.426,60,0.03946604591476732
-1.119,60,-0.07744080902948586
-1.015,60,-0.11443441211460739
-0.935,60,-0.14732200505238405
-0.927,60,-0.150868025821255
-0.807,60,-0.2082484928421982
-0.803,60,-0.21023942610600993
-0.803,60,-0.21023942610600993
-0.793,60,-0.2152217001200679
-0.702,60,-0.25950286802038214
-0.576,60,-0.3090089377487941
-0.455,60,-0.3321384931160923
-0.432,60,-0.333221052303796
-0.265,60,-0.3137225843192496
-0.262,60,-0.31304581355335703
-0.182,60,-0.29296989148056424
-0.178,60,-0.29191318036319175
-0.021,60,-0.2558950018807697
-0.015,60,-0.25496962287050406
0.047,60,-0.24840720762048646
0.055,60,-0.24796874025789606
0.195,60,-0.25271064107424007
0.222,60,-0.2555253908152082
0.264,60,-0.26043607778409844
0.297,60,-0.2643984265566391
0.34,60,-0.26917182603863293
0.487,60,-0.27518524050943105
0.665,60,-0.24367546580661756
0.764,60,-0.20295063500317906
1.023,60,-0.029444694681188016
1.132,60,0.061414330057902505
1.133,60,0.06227294241833284
1.342,60,0.2466177286311034
1.465,60,0.35617912777267824
1.472,60,0.36236842422827503
2.086,60,0.8506445625555251
2.367,60,1.0231138924402017
-1.917,61,0.07539084259864356
-1.724,61,-0.13058945479239392
-1.426,61,-0.37373217771230816
-1.119,61,-0.47066006244211245
-1.015,61,-0.4741867560845014
-0.935,61,-0.4708454086447152
-0.927,61,-0.47032295696484505
-0.807,61,-0.4604258025341039
-0.803,61,-0.46006566861603876
-0.803,61,-0.46006566861603876
-0.793,61,-0.4591664418197007
-0.702,61,-0.4510108296214811
-0.576,61,-0.43882581621924976
-0.455,61,-0.4233422764713668
-0.432,61,-0.419672133562043
-0.265,61,-0.38279921131913913
-0.262,61,-0.38194255276933775
-0.182,61,-0.35613394363651396
-0.178,61,-0.3546883544569428
-0.021,61,-0.28559430641729633
-0.015,61,-0.2824628816756036
0.047,61,-0.24792982122164828
0.055,61,-0.24318416296268291
0.195,61,-0.1495567908287805
0.222,61,-0.12924535018219666
0.264,61,-0.09626411138429379
0.297,61,-0.06922537986043961
0.34,61,-0.03263052465254591
0.487,61,0.10138805936658604
0.665,61,0.27208370664485004
0.764,61,0.36585859778726776
1.023,61,0.5970991999471167
1.132,61,0.6886097281641628
1.133,61,0.689438962150572
1.342,61,0.8647157849374252
1.465,61,0.9765702623120215
1.472,61,0.9832635904451063
2.086,61,1.6888020005264273
2.367,61,2.0545974749265543
-1.917,62,0.30554907853961355
-1.724,62,0.06812595315116043
-1.426,62,-0.18967954991062097
-1.119,62,-0.24370531151041763
-1.015,62,-0.22788474712774665
-0.935,62,-0.2116831785841744
-0.927,62,-0.2100554537424315
-0.807,62,-0.18922521209228826
-0.803,62,-0.18871347881131117
-0.803,62,-0.18871347881131117
-0.793,62,-0.18750351578025887
-0.702,62,-0.18102656469466255
-0.576,62,-0.18420551473870284
-0.455,62,-0.19608353648356341
-0.432,62,-0.19879618791807907
-0.265,62,-0.216349559403013
-0.262,62,-0.21656365015082216
-0.182,62,-0.2198710697004404
-0.178,62,-0.2198974091850434
-0.021,62,-0.2072213168588148
-0.015,62,-0.20612478577806045
0.047,62,-0.1917421111240846
0.055,62,-0.18946916143849438
0.195,62,-0.13399639181792394
0.222,62,-0.1199180605683493
0.264,62,-0.09594727874996514
0.297,62,-0.07546964738859793
0.34,62,-0.0468816426557056
0.487,62,0.06149303458027111
0.665,62,0.19535804519859962
0.764,62,0.2623207592391242
1.023,62,0.40510629456983804
1.132,62,0.45716135303862837
1.133,62,0.45763348744509336
1.342,62,0.5584316887145868
1.465,62,0.6220980013020229
1.472,62,0.6258234014942399
2.086,62,0.8968548717140421
2.367,62,0.9198899495993795
-1.917,63,-0.3133726440736946
-1.724,63,-0.27711484329071434
-1.426,63,-0.1988067418524762
-1.119,63,-0.1280997052510242
-1.015,63,-0.12745047997321884
-0.935,63,-0.13909444333596757
-0.927,63,-0.14083674815340183
-0.807,63,-0.17678482827854436
-0.803,63,-0.1782132447917248
-0.803,63,-0.1782132447917248
-0.793,63,-0.18182377615948733
-0.702,63,-0.21559798432599608
-0.576,63,-0.2547625543933155
-0.455,63,-0.2702558349186015
-0.432,63,-0.26995798896293277
-0.265,63,-0.238916356039999
-0.262,63,-0.23798390614872572
-0.182,63,-0.21002490651999706
-0.178,63,-0.20851129420988554
-0.021,63,-0.14801234490857532
-0.015,63,-0.14584938234447478
0.047,63,-0.12496885946749173
0.055,63,-0.12247560054042192
0.195,63,-0.08396827627903418
0.222,63,-0.07699438724540336
0.264,63,-0.06590262835489703
0.297,63,-0.05674697094172719
0.34,63,-0.04393204204862472
0.487,63,0.010013183444142704
0.665,63,0.09865529236647397
0.764,63,0.15662836241617079
1.023,63,0.3145063394200176
1.132,63,0.3742336571831544
1.133,63,0.3747498565158859
1.342,63,0.47437544083157407
1.465,63,0.5326058967249477
1.472,63,0.5360623070187581
2.086,63,0.8876168701470553
2.367,63,1.0527221982908175
-1.917,64,-0.2987362608604667
-1.724,64,-0.39929617249660976
-1.426,64,-0.5386592613931985
-1.119,64,-0.6612271536912793
-1.015,64,-0.7007520777576517
-0.935,64,-0.7302284205552403
-0.927,64,-0.7330824852191002
-0.807,64,-0.7712863588979688
-0.803,64,-0.7723434459999872
-0.803,64,-0.7723434459999872
-0.793,64,-0.7749054286761927
-0.702,64,-0.7917409158046409
-0.576,64,-0.7885285357338319
-0.455,64,-0.7467333297671106
-0.432,64,-0.73395044118122
-0.265,64,-0.5982028773983931
-0.262,64,-0.5951693445166008
-0.182,64,-0.5087164709883951
-0.178,64,-0.5041716419858212
-0.021,64,-0.32331039800970585
-0.015,64,-0.3167108126180386
0.047,64,-0.2520100173817472
0.055,64,-0.2441973640170397
0.195,64,-0.13107017263946272
0.222,64,-0.11475933973156292
0.264,64,-0.09300047690931049
0.297,64,-0.0787904816804213
0.34,64,-0.06359790844231467
0.487,64,-0.029158159356784008
0.665,64,0.013287777533389111
0.764,64,0.05306282795233286
1.023,64,0.21976479025795714
1.132,64,0.3039977071435351
1.133,64,0.30477673315265896
1.342,64,0.46427432032121574
1.465,64,0.5533710402106166
1.472,64,0.5583697335614115
2.086,64,1.110192270087549
2.367,64,1.5238010359869596
-1.917,65,0.8085743215127268
-1.724,65,0.5918354976576887
-1.426,65,0.2890388325742421
-1.119,65,0.04052791484970275
-1.015,65,-0.0315684558443618
-0.935,65,-0.08407086242238915
-0.927,65,-0.08919723843467292
-0.807,65,-0.16330105553123456
-0.803,65,-0.16567325290940138
-0.803,65,-0.16567325290940138
-0.793,65,-0.1715736009734662
-0.702,65,-0.22297478039355123
-0.576,65,-0.28522206009568574
-0.455,65,-0.331987382362125
-0.432,65,-0.33919557615310164
-0.265,65,-0.3742534567452593
-0.262,65,-0.37460297441277113
-0.182,65,-0.3802486035028475
-0.178,65,-0.3803449775685106
-0.021,65,-0.3698435496935879
-0.015,65,-0.3688772493457483
0.047,65,-0.3563526252127299
0.055,65,-0.35439098197693497
0.195,65,-0.30628034370165785
0.222,65,-0.2938114027327726
0.264,65,-0.2722476399005841
0.297,65,-0.25344236619520244
0.34,65,-0.22651015233494576
0.487,65,-0.11540538866474326
0.665,65,0.050770301732913636
0.764,65,0.15361569016633286
1.023,65,0.4462708496117371
1.132,65,0.5785432021009569
1.133,65,0.5797841109664162
1.342,65,0.8550495628408951
1.465,65,1.037655626972473
1.472,65,1.0486150697634689
2.086,65,2.1976575394984437
2.367,65,2.7876939077027947
-1.917,66,0.6629216671424409
-1.724,66,0.33752697673070886
-1.426,66,-0.10190638681428385
-1.119,66,-0.3834162559859208
-1.015,66,-0.4290420131849996
-0.935,66,-0.44744760034420805
-0.927,66,-0.44856882406433607
-0.807,66,-0.452787184992085
-0.803,66,-0.45259565502903015
-0.803,66,-0.45259565502903015
-0.793,66,-0.4520440583078688
-0.702,66,-0.44297472638858426
-0.576,66,-0.4221098000115473
-0.455,66,-0.39622891724980597
-0.432,66,-0.39066910810864824
-0.265,66,-0.3396556134054721
-0.262,66,-0.33849776321107755
-0.182,66,-0.30341195068688803
-0.178,66,-0.3014305031700277
-0.021,66,-0.20578771119025618
-0.015,66,-0.201450181990087
0.047,66,-0.1538976284450009
0.055,66,-0.14742578985796295
0.195,66,-0.025541848066932056
0.222,66,-9.337672040642744e-4
0.264,66,0.0375090200806074
0.297,66,0.06769531304139051
0.34,66,0.10686091688840005
0.487,66,0.23970751571932225
0.665,66,0.40446902979716315
0.764,66,0.5026142161416935
1.023,66,0.7932123729952878
1.132,66,0.9304948776214315
1.133,66,0.931790307725026
1.342,66,1.2106937609392638
1.465,66,1.375618962324809
1.472,66,1.3849011006902512
2.086,66,2.1959958929619683
2.367,66,2.6057588350673
-1.917,67,-0.2968379141792721
-1.724,67,-0.3479175391037339
-1.426,67,-0.41128388877867766
-1.119,67,-0.4322179196670032
-1.015,67,-0.42446370579587056
-0.935,67,-0.4118058206254674
-0.927,67,-0.41017358257673614
-0.807,67,-0.37645685677908525
-0.803,67,-0.37500889500799045
-0.803,67,-0.37500889500799045
-0.793,67,-0.37129071922477125
-0.702,67,-0.3311192644713574
-0.576,67,-0.25827512947009806
-0.455,67,-0.1744391102731262
-0.432,67,-0.1575994433070807
-0.265,67,-0.03587912341024982
-0.262,67,-0.033803385110560386
-0.182,67,0.01866324174077104
-0.178,67,0.021125306841195443
-0.021,67,0.10528142949157289
-0.015,67,0.10804449960419207
0.047,67,0.13494497861982738
0.055,67,0.13822435795004598
0.195,67,0.19190253938526347
0.222,67,0.20210061927330333
0.264,67,0.21829725715009543
0.297,67,0.23140212004061392
0.34,67,0.249026940585245
