PC1,PC2,PC3,PC4,PC5,id
2.958755866035675,-2.1633676249030813,-3.1462042476019456,1.5982775172804864,1.2225167237028416,34
-0.2859128342809581,5.114079521572393,0.31243621935097965,-0.7085193501892708,-0.7092895588099937,35
-4.5389067150741536,0.7013448737617026,1.3106665098868178,0.8868500181901072,-0.27065328515839365,36
-6.990152487513891,-0.44781920793444174,-1.680450439390413,0.6242251590496322,0.9535321832672441,37
-0.407427815194879,-2.4470633091207104,5.773192317816264,-0.7032165150523741,-0.5637699867846611,38
7.343613973705405,0.7464495319323419,3.298460734906679,-0.6709426149161519,0.03715700653065243,39
-3.90874221356709,6.5612492795898945,1.621320467036776,3.0811709622091676,0.9192074593481103,40
-3.7836811846665346,-5.214723343323467,-2.83140059051729,0.2819662338703314,-0.4782930354005206,41
-1.0642496630510603,3.45968823264446,-1.182803143768435,-0.7033794055049744,-0.4016794570706669,42
9.984047734137667,2.420145647691519,-0.6945515217350835,-4.5415157573558735,0.9477255663254918,43
6.741414476160697,2.8708037413854126,1.0326281027136268,-0.03044766209583709,0.9488231520669299,44
2.4001372680186046,-1.4951159211522038,0.08481169280273183,-0.9731753833911094,-0.046181870563509725,45
3.322006362166802,-1.1692830378424488,-3.4201219597657864,-0.788852312320985,0.895324968159509,46
0.468009475461257,0.27472461933443204,3.457172837772896,0.3872534869008206,0.3802551302157887,47
-2.189293879647255,0.3345249677807004,2.399370314459559,2.529731977879725,-0.1234442656139742,48
2.1499420399764113,-2.87347036365807,-1.0673812445138127,-1.291785936994957,-1.5806571161800438,49
-1.2821166765732288,1.825681452219061,5.427712650941779,0.5223369124345347,0.5568842888499306,50
-8.389876271465349,-1.3217138137652062,-2.9735042739216797,1.7406583084900067,-0.9389691430617013,51
1.1015204689223121,-4.634477451261838,0.43638618200235235,-2.111212868518387,0.03825596720104696,52
-0.5665820232052148,-2.582440272799824,-3.0062015702748157,2.0092926091711214,-0.40186817441328215,53
-0.5197167635760471,-0.7042496090460704,0.6704679445600688,0.06743938497892067,-0.26897354473204393,54
-8.667616343583475,-0.7867891609254334,1.7227075074423133,-1.2852689292198007,-1.405425835393845,55
1.8135482452851666,0.257705074203212,0.253002987277979,0.0826444924623867,-1.3055615593793453,56
-4.662837650338259,3.8343190931793383,0.5323775420482504,0.6310927095532564,-0.7255512460532111,57
3.479134319242984,-6.983268034979053,-0.8357439774790695,0.4175560881430208,0.6841037870967768,58
-2.253273479284092,2.9278296818040808,-0.9333405007302872,-0.34707363148819104,0.022526601605432732,59
-1.350118109094,-6.877138488508411,2.5250233629490233,-0.18460204698992216,0.27772949760533494,60
-0.8133195709242544,1.483552616123024,-0.8903290430199624,1.4843517685706304,-0.18217651743967017,61
2.0496474456253266,-3.366124983061706,1.2870353902850136,-0.32978601147246195,-1.3786439588381207,62
2.04346005891204,-3.672568214331185,2.3327443298134396,-0.021793174910559376,-1.6234973875656058,63
-6.325565202449797,3.1334405688538105,3.075528743302348,-0.12321499897053136,1.4128759841975724,64
0.14147807800927967,-4.8619256933210115,-4.356157585186373,2.135338690527157,0.627603535451774,65
1.7375122822398854,2.862083372186779,-3.8045339178646804,1.5518638988424434,1.4267537860798702,66
5.786628738918959,2.4179516143724316,1.6691163512034912,2.776105716499842,1.5042807971263232,67
-0.03968100382960974,-1.6622169153145339,4.7726783260656065,-0.5313337406511474,0.10304696907256047,68
6.590038110053313,4.748795639888368,-2.4396512738288787,0.7560799202852964,-1.9383795174231402,69
-1.6299504914248075,7.737323210085689,-0.14029664162514727,0.31937518220344324,-2.367872749408383,70
-0.6220987417739061,-4.540432478678745,0.6429052503986494,-2.3602158900923467,-0.3302116539880836,71
-1.180639001613252,-0.34107141864950363,-0.5208069455229869,0.4100138354385052,1.8696541883459665,72
-4.823630468442711,2.5183201800647432,0.9172580748934442,-2.071202477058155,-1.3762772832246983,73
-2.536681839877766,-3.0982487539118906,0.9313669027367144,0.03327633298834809,-2.2098819693559335,74
-2.168091086075104,0.18080736346830434,-2.3096009185864452,1.9532664482032214,-0.9716978005594361,75
-3.6847112862003923,6.137217816752501,-3.658495416385464,-1.7831575103849324,0.34538356992923136,76
4.2155023482035805,1.0544601147245067,-1.1244887181689103,-1.243369320310699,0.3944977694948348,77
2.7367212333566258,-1.8717783269133101,0.622149112545233,1.9674454502842735,-0.33623437758881103,78
2.511009472648366,-0.4020050342101601,-3.3981938151290096,-1.47502531608422,1.5326060267084518,79
2.4629334018511546,-0.6804538334771032,3.4490043640804307,-0.23571785008018403,0.280578412694348,80
-1.1824474421202964,-0.9687976511289251,-0.8517042797038209,-1.4397971530574047,1.4878510713825561,81
1.4045308710163231,2.063522186458543,-3.3849772449314735,0.34399164208455074,-0.60546115778171,82
1.412073804386287,-0.5298735666100036,-0.7158194472925956,0.5726525247356077,0.5538936341444103,83
-1.1828033661862862,-5.853864473472897,-2.2008517672245955,-0.318013656286212,0.7334560508057515,84
4.646203716179042,3.002269892606507,-1.5489114220609497,0.18137717781774898,-2.549472912718689,85
-1.1731998492904283,-5.685070346859271e-4,1.1875092131935947,-1.5151012788225593,1.0876294011136667,86
0.013761177802241585,-0.21119520750998755,-0.5862400327295182,-2.5102099245491827,-0.8967677233391054,87
-6.68468198584755,-9.282204604716048,0.3520310389417336,0.3290776945488366,0.604562799877266,88
1.6273517464564404,4.687701639768214,-1.0619713421491224,0.7348274131671908,0.4931797023228486,89
2.0003079503734105,-2.769516971424308,3.6574874441851786,0.1464907122511202,-2.1412802998401266,90
-5.467470907914606,3.341927472467034,-2.12556033595427,-1.3478309711729464,1.0475073387926641,91
0.48500034641619894,1.5648779048138395,-4.857359981677007,-0.7760062449796402,-1.47081477950877,92
-5.612541682652404,2.774053827025212,-2.117407371905511,-1.4395140400163717,0.1647180071769761,93
-3.276388391704946,1.9748571429525361,-3.2256439302753344,0.473083993372813,-2.1188365545009518,94
-2.0918138030442077,-1.479369445301903,-2.4378225506795554,0.8217507740239308,-0.7296580759127982,95
-0.6798663054776954,-1.113736256316139,0.7884914954050529,-0.5509930660596081,-0.43391646058430877,96
8.72764116418796,-0.22101205001238666,-2.984947023542563,-2.94106740000559,-0.18842392818952725,97
-2.481021524958563,0.6068666722900548,-3.991510366079565,-0.10490687544503863,1.2348135015025425,98
4.9565407889271755,-2.4536411920185786,1.6494159478911135,0.7781546207872341,-1.1230779820327472,99
-0.6995822006740744,-0.63662829270556065,-1.6506868820552107,2.3012597188913366,-2.249823220635291,100
-6.0757758547484055,3.1906465270592133,-4.770514177631309,1.7691393021545565,-0.2752801823248687,101
3.4563287678052004,0.1018445615757867,-1.9227590264365844,-0.2813494784281466,0.33619052583087017,102
2.3756103526658343,-1.3118310515643585,-0.9329253662104449,0.05307134065286509,0.30399352818898945,103
-5.844629219390946,1.7322651143180952,-1.2082730784157665,-1.6453228411578535,0.05703575195043192,104
-3.0088309972962386,-5.332511615289391,-0.30487032223777294,-2.971841782578491,0.8387069370540483,105
-4.254108680957134,2.7108698530878965,-2.6931989771819023,-1.3400857597930451,-0.7170878928396518,106
2.7813523674358214,-3.505816478999549,-2.4829965043590034,-0.6361391032013002,1.50006785537976,107
-3.7826869731232176,-2.540760809394077,-0.8982712054320151,0.038332545346939056,0.24482694640708652,108
-3.0789051931266855,-2.357003269432037,1.8714789999976005,-2.3413046360579086,-0.12729317483664226,109
-4.892498180278249,2.4163752976934334,3.6270120481529435,-2.3659405090266143,0.9956019592333457,110
-5.423336891332169,2.045458219124858,5.352202695263663,-0.8097957321528461,0.7636082275714553,111
0.33038291794457075,-2.3388112715792793,-2.0047843797558342,-0.7496413095363101,0.19936443893989816,112
-0.6529329394125944,1.6864630997213632,-0.8839256952126144,1.0926897679120673,0.3530178789638986,113
4.123319687717471,-0.14619942903918037,1.2152028966576776,2.624568040867343,0.10517109816107639,114
5.442132527320366,1.451693779786477,3.227445475940194,3.1410834203008045,1.0047860519524014,115
-0.8872121816098646,-4.199821165302105,-4.17927342476889,0.12406220573647722,-0.12410027471359228,116
3.826602554046103,-3.2991548144326837,-2.7295117698087656,2.1062222108277773,0.8297385385169747,117
-3.8173733719356764,-4.7533469878387855,1.152891181949972,0.8080876542421598,1.6900893717000165,118
7.1183990480622406,-0.6168342887720231,0.6542636029488643,0.3188373755575055,0.34614497470797945,119
-4.337579205317409,-3.5758441115684563,3.8861981379610975,1.1945531017540905,-0.8106828788057239,120
2.6540405651062953,-1.5533513140360677,0.507832137005291,2.6490711345668405,0.14195251211222765,121
3.79068446000679,1.6875320906464315,-1.0952459010283933,1.1269889866916138,-0.30721353910997307,122
6.71735775054721,1.9486800001715667,2.0801225984124265,0.17269478897186621,1.1332567148230208,123
-1.3072638367087317,3.1673579230634945,-0.8131665490296982,-0.9960508089655087,0.18399997414802272,124
-2.3443848172496438,-0.6277666517332057,-1.389056736221784,1.801230355419215,-2.0007928437347133,125
-3.4738876877147327,0.6691395080517692,0.7303084237723667,0.13277051334173334,-1.2414315615498268,126
11.530165978137644,0.8424938120829655,2.8242102991891054,-0.19292970645746993,-2.077947062082476,127
-3.2159279808812284,-1.2728043466407228,-0.670737678817652,0.9878428487777151,0.14871385714768875,128
0.771106514663371,-6.835821598507654,0.0782635018840814,1.4108679141368992,0.22139616282491809,129
-1.3405982644497008,-2.9449550714334296,4.501576612437139,3.154511945937582,0.774558197148764,130
7.254022449861342,-0.21226559443715443,-0.5825906061634529,0.12161317268007865,0.7641076293952257,131
-0.311039914653425,0.9132149924338053,-3.7624039422459816,1.1289090398449062,0.20800323231079604,132
-4.7133691817898304,-1.7379716574645747,0.6921774376647256,2.9046037010429457,-0.7199880866548158,133
3.088168829053664,-2.626335290078094,2.2135444028821354,0.3221269246433174,0.7601394669147873,134
5.163460320984609,0.05227625446073694,-0.6632350087778274,1.08411314484074,-0.5070324526133797,135
-5.789404505911367,-4.244785646849562,2.590055316288991,-2.3578330498683595,-1.50387837816091,136
7.02876405842553,-1.8983620541626025,-1.2375046171834458,2.2846384454435507,-1.7078945469657638,137
5.735140900991047,1.312862041071312,7.914398931799604,0.6238189331222158,2.001830423539615,138
-3.687246671550022,2.5491707046775613,1.994157183609698,-1.314253918213018,0.39194278280187156,139
-1.9978367487869122,-4.72921223532505,-0.560647162607073,1.7857435687703267,0.7425655166658024,140
1.0073486049245093,-3.98181065889982,1.849270281330032,-1.1459142156932929,-0.6824776030807074,141
3.8670743108179546,1.2651598960117496,0.3623521256877925,2.78907388456667,-0.9898557147936156,142
8.282298068338026,-0.9027280426400806,-2.227311151051122,-2.8988296668239224,0.12244647658531072,143
-0.49656657001797655,-1.6178377208800228,1.17033476750963,0.8156211991080782,-0.7163483417375864,144
-2.702529780834173,-2.079768303001488,-2.224900273083781,4.162498496732958,1.831112970708118,145
3.494114093150094,3.225601162549482,3.4146890997960595,0.8104448333407805,0.2457230808968721,146
-3.073790845323975,8.146767679191248,-0.09085645257544855,0.6699302014455724,1.0440258198357375,147
-0.20977090433770187,2.3509182906426127,1.772856187490488,-0.8574166129593657,-0.020810857726269116,148
-4.958916780322831,-0.4316998444588776,-1.9455051444815663,1.7510949187474785,0.060264572372552866,149
4.459421109154599,-1.306369566822402,-0.4028570884305164,0.18616324133423,1.0365416760531,150
